streamid,Year,SPECIES_QUALIFIED,cu_name_pse,cuid,stream_name_pse,PSE_source,TTC_Species,TTC_STOCK_MATCH,TTC_RECORD_MATCH,TTC_METHOD,TTC_QUALITY,POP_ID,IS_INDICATOR,latitude,longitude,Spn_TTC,Spn_Combined
10174,1966,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1967,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1968,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1969,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1970,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1971,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1972,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1973,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1974,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1975,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1976,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1977,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1978,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1979,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1980,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,1658,1658
10174,1981,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,2299,2299
10174,1982,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1983,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1984,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1985,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1986,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1987,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1988,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1989,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1990,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1991,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,NA,NA
10174,1992,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,1457,1457
10174,1993,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,6312,6312
10174,1994,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,5427,5427
10174,1995,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,3310,3310
10174,1996,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,4243,4243
10174,1997,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,5746,5746
10174,1998,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,1934,1934
10174,1999,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,10042,10042
10174,2000,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,4096,4096
10174,2001,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,1663,1663
10174,2002,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,7697,7697
10174,2003,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,7769,7769
10174,2004,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,1578,1578
10174,2005,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,6004,6004
10174,2006,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,1015,1015
10174,2007,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,204,204
10174,2008,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,1547,1547
10174,2009,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,1442,1442
10174,2010,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,1626,1626
10174,2011,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,811,811
10174,2012,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,182,182
10174,2013,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,1195,1195
10174,2014,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,208,208
10174,2015,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,341,341
10174,2016,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,1476,1476
10174,2017,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,299,299
10174,2018,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,13,13
10174,2019,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,605,605
10174,2020,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,4131,4131
10174,2021,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,26,26
10174,2022,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,1084,1084
10174,2023,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,125,125
10174,2024,SEL,Kuthai,1027,KUTHAI LAKE,TTC,Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,Fence count minus broodstock,1,44575,Y,59.23088759,-133.2336383,13375,13375
10175,1920,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1921,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1922,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1923,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1924,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1925,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1926,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1927,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1928,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1929,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1930,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1931,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1932,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1933,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1934,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1935,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1936,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1937,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1938,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1939,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1940,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1941,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1942,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1943,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1944,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1945,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1946,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1947,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1948,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1949,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1950,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1951,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1952,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1953,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1954,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1955,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1956,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1957,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1958,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1959,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1960,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1961,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1962,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1963,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1964,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1965,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1966,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1967,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1968,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1969,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1970,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1971,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1972,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1973,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1974,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1975,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1976,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1977,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1978,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1979,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1980,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1981,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1982,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,NA,NA
10175,1983,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,7402,7402
10175,1984,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,13084,13084
10175,1985,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,14889,14889
10175,1986,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,13820,13820
10175,1987,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,12007,12007
10175,1988,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,10637,10637
10175,1989,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,9606,9606
10175,1990,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,7777,7777
10175,1991,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,21001,21001
10175,1992,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,12732,12732
10175,1993,SEL,Little Trapper,1028,LITTLE TRAPPER LAKE,TTC,Sockeye,Taku River,Little Trapper Spawning Escapement Total,Fence count minus broodstock,1,45160,Y,58.49610145,-132.6049502,16685,16685
