"drv_regionid","region","region_abbr","species_name","species_abbr","pooledcuid","cuid","primarycu","cu_name_pse","cu_name_dfo","cu_index","cu_type","gen_length","regionid","sppqualifiedid","smuid","smu"
3,"Central Coast","CC","Lake sockeye","SEL",589,589,TRUE,"Ryan Creek","Ryan Creek (Sockeye-Lake)","SEL-19-51","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",590,590,TRUE,"Salter","Salter (Sockeye-Lake)","SEL-19-52","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",591,591,TRUE,"Scoular/Kilpatrick","Scoular/Kilpatrick (Sockeye-Lake)","SEL-19-53","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",592,592,TRUE,"Sheneeza Inlet","Sheneeza Inlet (Sockeye-Lake)","SEL-19-55",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",593,593,TRUE,"Ship Point Creek","Ship Point Creek (Sockeye-Lake)","SEL-19-56",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",594,594,TRUE,"Spencer Creek","Spencer Creek (Sockeye-Lake)","SEL-19-57","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",595,595,TRUE,"Stannard Creek","Stannard Creek (Sockeye-Lake)","SEL-19-58",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",596,596,TRUE,"Talamoosa Creek","Talamoosa Creek (Sockeye-Lake)","SEL-19-59","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",597,597,TRUE,"Tankeeah River","Tankeeah River (Sockeye-Lake)","SEL-19-60","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",598,598,TRUE,"Treneman Creek","Treneman Creek (Sockeye-Lake)","SEL-19-61",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",599,599,TRUE,"Tsimtack/Moore/Roger","Tsimtack/Moore/Roger (Sockeye-Lake)","SEL-19-62","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",600,600,TRUE,"Tuno Creek East","Tuno Creek East (Sockeye-Lake)","SEL-19-63",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",601,601,TRUE,"Tuno Creek West","Tuno Creek West (Sockeye-Lake)","SEL-19-64","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",602,602,TRUE,"Tyler Creek","Tyler Creek (Sockeye-Lake)","SEL-19-65",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",603,603,TRUE,"Wale Creek","Wale Creek (Sockeye-Lake)","SEL-19-66","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",604,604,TRUE,"Watt Bay","Watt Bay (Sockeye-Lake)","SEL-19-67",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",605,605,TRUE,"West Creek","West Creek (Sockeye-Lake)","SEL-19-68",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",606,606,TRUE,"Yaaklele Lagoon","Yaaklele Lagoon (Sockeye-Lake)","SEL-19-69",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",607,607,TRUE,"Yeo","Yeo (Sockeye-Lake)","SEL-19-70","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","River sockeye","SER",613,613,TRUE,"Rivers-Smith Inlets (river-type)","Rivers-Smith Inlets (Sockeye-River)","SER-12","Current",4,3,2,41,"Rivers/Smith Sockeye Salmon"
3,"Central Coast","CC","River sockeye","SER",614,614,TRUE,"Northern Coastal Fjords (river-type)","Northern Coastal Fjords (Sockeye-River)","SER-16","Current",4,3,2,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","River sockeye","SER",615,615,TRUE,"Northern Coastal Streams (river-type)","Northn Coastal Streams (Sockeye-River)","SER-17","Current",4,3,2,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Pink (odd)","PKO",610,610,TRUE,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)","Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (Pink-Odd Year)","PKO-8","Current",2,3,3,8,"Central Coast Pink Salmon"
3,"Central Coast","CC","Pink (odd)","PKO",611,611,TRUE,"Hecate Strait-Lowlands (odd)","Hecate Strait-Lowlands (Pink-Odd Year)","PKO-12","Current",2,3,3,8,"Central Coast Pink Salmon"
3,"Central Coast","CC","Pink (odd)","PKO",612,612,TRUE,"Hecate Strait-Fjords (odd)","Hecate Strait-Fjords (Pink-Odd Year)","PKO-13","Current",2,3,3,8,"Central Coast Pink Salmon"
3,"Central Coast","CC","Pink (even)","PKE",608,608,TRUE,"Hecate Lowlands (even)","Hecate Lowlands (Pink-Even Year)","PKE-5","Current",2,3,4,8,"Central Coast Pink Salmon"
3,"Central Coast","CC","Pink (even)","PKE",609,609,TRUE,"Hecate Strait-Fjords (even)","Hecate Strait-Fjords (Pink-Even Year)","PKE-6","Current",2,3,4,8,"Central Coast Pink Salmon"
3,"Central Coast","CC","Chinook","CK",509,509,TRUE,"Docee","Docee (Chinook)","CK-36","Current",4,3,5,4,"Central Coast Chinook Salmon"
3,"Central Coast","CC","Chinook","CK",510,510,TRUE,"Rivers Inlet","Rivers Inlet (Chinook)","CK-37","Current",5,3,5,4,"Central Coast Chinook Salmon"
3,"Central Coast","CC","Chinook","CK",511,511,TRUE,"Wannock","Wannock (Chinook)","CK-38","Current",5,3,5,4,"Central Coast Chinook Salmon"
3,"Central Coast","CC","Chinook","CK",512,512,TRUE,"Bella Coola-Bentinck","Bella Coola-Bentinck (Chinook)","CK-39","Current",5,3,5,4,"Central Coast Chinook Salmon"
3,"Central Coast","CC","Chinook","CK",513,513,TRUE,"Dean River","Dean River (Chinook)","CK-40","Current",5,3,5,4,"Central Coast Chinook Salmon"
3,"Central Coast","CC","Chinook","CK",514,514,TRUE,"North & Central Coast-Late","North & Central Coast-late timing (Chinook)","CK-41","Current",5,3,5,4,"Central Coast Chinook Salmon"
3,"Central Coast","CC","Chinook","CK",515,515,TRUE,"North & Central Coast-Early","North & Central Coast-early timing (Chinook)","CK-42","Current",5,3,5,4,"Central Coast Chinook Salmon"
3,"Central Coast","CC","Coho","CO",516,516,TRUE,"Smith Inlet","Smith Inlet (Coho)","CO-20","Current",3,3,6,6,"Central Coast Coho Salmon"
3,"Central Coast","CC","Coho","CO",517,517,TRUE,"Rivers Inlet","Rivers Inlet (Coho)","CO-21","Current",3,3,6,6,"Central Coast Coho Salmon"
3,"Central Coast","CC","Coho","CO",518,518,TRUE,"Bella Coola-Dean Rivers","Bella Coola-Dean Rivers (Coho)","CO-22","Current",3,3,6,6,"Central Coast Coho Salmon"
3,"Central Coast","CC","Coho","CO",519,519,TRUE,"Mussel-Kynoch","Mussel-Kynoch (Coho)","CO-26","Current",3,3,6,6,"Central Coast Coho Salmon"
3,"Central Coast","CC","Coho","CO",520,520,TRUE,"Hecate Strait Mainland","Hecate Strait Mainland (Coho)","CO-27","Current",3,3,6,6,"Central Coast Coho Salmon"
3,"Central Coast","CC","Coho","CO",522,522,TRUE,"Douglas Channel-Kitimat Arm","Douglas Channel-Kitimat Arm (Coho)","CO-29","Current",3,3,6,6,"Central Coast Coho Salmon"
3,"Central Coast","CC","Coho","CO",523,523,TRUE,"Northern Coastal Streams","Northern Coastal Streams (Coho)","CO-30","Current",3,3,6,6,"Central Coast Coho Salmon"
3,"Central Coast","CC","Chum","CM",500,500,TRUE,"Smith Inlet","Smith Inlet (Chum)","CM-12","Current",4,3,7,5,"Central Coast Chum Salmon"
3,"Central Coast","CC","Chum","CM",501,501,TRUE,"Rivers Inlet","Rivers Inlet (Chum)","CM-13","Current",4,3,7,5,"Central Coast Chum Salmon"
3,"Central Coast","CC","Chum","CM",502,502,TRUE,"Wannock","Wannock (Chum)","CM-14","Current",4,3,7,5,"Central Coast Chum Salmon"
3,"Central Coast","CC","Chum","CM",503,503,TRUE,"Spiller-Fitz-Hugh-Burke","Spiller-Fitz-Hugh-Burke (Chum)","CM-15","Current",4,3,7,5,"Central Coast Chum Salmon"
3,"Central Coast","CC","Chum","CM",504,504,TRUE,"Bella Coola-Dean Rivers","Bella Coola-Dean Rivers (Chum)","CM-16","Current",4,3,7,5,"Central Coast Chum Salmon"
3,"Central Coast","CC","Chum","CM",505,505,TRUE,"Bella Coola River-Late","Bella Coola River-Late (Chum)","CM-17","Current",4,3,7,5,"Central Coast Chum Salmon"
3,"Central Coast","CC","Chum","CM",506,506,TRUE,"Hecate Lowlands","Hecate Lowlands (Chum)","CM-18","Current",4,3,7,5,"Central Coast Chum Salmon"
3,"Central Coast","CC","Chum","CM",507,507,TRUE,"Mussel-Kynoch","Mussel-Kynock (Chum)","CM-19","Current",4,3,7,5,"Central Coast Chum Salmon"
3,"Central Coast","CC","Chum","CM",508,508,TRUE,"Douglas-Gardner","Douglas-Gardner (Chum)","CM-20","Current",4,3,7,5,"Central Coast Chum Salmon"
3,"Central Coast","CC","Steelhead","SH",680,680,TRUE,"North Coast Winter","North Coast Winter",NA,NA,5,3,10,NA,NA
3,"Central Coast","CC","Steelhead","SH",681,681,TRUE,"North Coast Summer","North Coast Summer",NA,NA,5,3,10,NA,NA
3,"Central Coast","CC","Steelhead","SH",682,682,TRUE,"Central Coast Winter","Central Coast Winter",NA,NA,5,3,10,NA,NA
3,"Central Coast","CC","Steelhead","SH",683,683,TRUE,"Transition Summer","Transition Summer",NA,NA,5,3,10,NA,NA
4,"Fraser","FRSR","Lake sockeye","SEL",711,711,TRUE,"Chilliwack-Early Summer (cyclic)","Chilliwack_Early Summer","SEL-03-01","Current",4,4,1,15,"Fraser Sockeye Salmon - Early Summer"
4,"Fraser","FRSR","Lake sockeye","SEL",712,712,TRUE,"Cultus-Late","Cultus_Late","SEL-03-02","Current",4,4,1,16,"Fraser Sockeye Salmon - Late"
4,"Fraser","FRSR","Lake sockeye","SEL",713,713,TRUE,"Harrison-Downstream Migrating-Late","Harrison-downstream migrating_Late","SEL-03-03","Current",4,4,1,16,"Fraser Sockeye Salmon - Late"
4,"Fraser","FRSR","Lake sockeye","SEL",714,714,TRUE,"Harrison-Upstream Migrating-Late","Harrison-upstream migrating_Late","SEL-03-04","Current",4,4,1,16,"Fraser Sockeye Salmon - Late"
4,"Fraser","FRSR","Lake sockeye","SEL",715,715,TRUE,"Pitt-Early Summer","Pitt_Early Summer","SEL-03-05","Current",4,4,1,15,"Fraser Sockeye Salmon - Early Summer"
4,"Fraser","FRSR","Lake sockeye","SEL",716,716,TRUE,"Lillooet-Harrison-Late","Lillooet/Harrison_Late","SEL-04-01","Current",4,4,1,16,"Fraser Sockeye Salmon - Late"
4,"Fraser","FRSR","Lake sockeye","SEL",718,718,TRUE,"Nahatlatch-Early Summer","Nahatlatch_Early Summer","SEL-05-02","Current",4,4,1,15,"Fraser Sockeye Salmon - Early Summer"
4,"Fraser","FRSR","Lake sockeye","SEL",719,719,TRUE,"Anderson-Seton-Early Summer","Anderson/Seton_Early Summer","SEL-06-01","Current",4,4,1,15,"Fraser Sockeye Salmon - Early Summer"
