SPECIES,Stock,Series,Year,Value,TableSource
Sockeye,Alsek River,Tatshenshini River Aerial Index,1998,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,1999,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2000,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2001,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2002,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2003,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2004,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2005,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2006,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2007,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2008,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2009,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2010,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2011,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2012,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2013,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2014,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2015,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2016,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2017,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2018,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2019,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2020,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2021,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2022,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2023,,E.13
Sockeye,Alsek River,Tatshenshini River Aerial Index,2024,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1985,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1986,750,E.13
