SPECIES,Stock,Series,Year,Value,TableSource
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,1999,1300,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2000,1051,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2001,1592,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2002,680,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2003,7852,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2004,37444,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2005,36047,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2006,30768,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2007,41440,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2008,8219,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2009,10714,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2010,6990,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2011,17592,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2012,2337,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2013,3723,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2014,5418,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2015,5165,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2016,18189,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2017,5311,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2018,2228,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2019,3724,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2020,2199,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2021,1769,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2022,7138,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2023,3467,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,2024,6821,B.27
Sockeye,Stikine River,Escapement - Mainstem,1979,16608,B.26
Sockeye,Stikine River,Escapement - Mainstem,1980,30806,B.26
Sockeye,Stikine River,Escapement - Mainstem,1981,61072,B.26
Sockeye,Stikine River,Escapement - Mainstem,1982,19964,B.26
Sockeye,Stikine River,Escapement - Mainstem,1983,29307,B.26
Sockeye,Stikine River,Escapement - Mainstem,1984,38107,B.26
Sockeye,Stikine River,Escapement - Mainstem,1985,90617,B.26
Sockeye,Stikine River,Escapement - Mainstem,1986,30910,B.26
Sockeye,Stikine River,Escapement - Mainstem,1987,21023,B.26
Sockeye,Stikine River,Escapement - Mainstem,1988,22841,B.26
Sockeye,Stikine River,Escapement - Mainstem,1989,45103,B.26
Sockeye,Stikine River,Escapement - Mainstem,1990,22638,B.26
Sockeye,Stikine River,Escapement - Mainstem,1991,44880,B.26
